"date","load","lasthour","last6hours","last12hours","year","quarter","month","weekofyear","dayofyear","dayofmonth","hour","daytime","weekend","holiday","season","temp"
2000-08-02 04:00:00,27725,28299,30976,36423.3333333333,2000,3,8,31,215,2,4,0,0,0,3,83.1
2000-08-02 05:00:00,27809,27725,29573,35059.1666666667,2000,3,8,31,215,2,5,0,0,0,3,83.1
2000-08-02 06:00:00,28869,27809,28879.6666666667,33811.9166666667,2000,3,8,31,215,2,6,0,0,0,3,83.1
2000-08-02 07:00:00,31404,28869,28930.1666666667,32888.5833333333,2000,3,8,31,215,2,7,0,0,0,3,83.1
2000-08-02 08:00:00,34573,31404,29779.8333333333,32343.6666666667,2000,3,8,31,215,2,8,0,0,0,3,83.1
2000-08-02 09:00:00,37139,34573,31253.1666666667,32078.25,2000,3,8,31,215,2,9,0,0,0,3,83.1
2000-08-02 10:00:00,39099,37139,33148.8333333333,32062.4166666667,2000,3,8,31,215,2,10,0,0,0,3,83.1
2000-08-02 11:00:00,41174,39099,35376.3333333333,32474.6666666667,2000,3,8,31,215,2,11,1,0,0,3,83.1
2000-08-02 12:00:00,42785,41174,37695.6666666667,33287.6666666667,2000,3,8,31,215,2,12,1,0,0,3,83.1
2000-08-02 13:00:00,44017,42785,39797.8333333333,34364,2000,3,8,31,215,2,13,1,0,0,3,83.1
2000-08-02 14:00:00,45378,44017,41598.6666666667,35689.25,2000,3,8,31,215,2,14,1,0,0,3,83.1
2000-08-02 15:00:00,46132,45378,43097.5,37175.3333333333,2000,3,8,31,215,2,15,1,0,0,3,83.1
2000-08-02 16:00:00,46595,46132,44346.8333333333,38747.8333333333,2000,3,8,31,215,2,16,1,0,0,3,83.1
2000-08-02 17:00:00,46841,46595,45291.3333333333,40333.8333333333,2000,3,8,31,215,2,17,1,0,0,3,83.1
2000-08-02 18:00:00,46838,46841,45966.8333333333,41831.25,2000,3,8,31,215,2,18,1,0,0,3,83.1
2000-08-02 19:00:00,45868,46838,46275.3333333333,43036.5833333333,2000,3,8,31,215,2,19,1,0,0,3,83.1
2000-08-02 20:00:00,44163,45868,46072.8333333333,43835.75,2000,3,8,31,215,2,20,1,0,0,3,83.1
2000-08-02 21:00:00,43944,44163,45708.1666666667,44402.8333333333,2000,3,8,31,215,2,21,1,0,0,3,83.1
2000-08-02 22:00:00,43174,43944,45138,44742.4166666667,2000,3,8,31,215,2,22,1,0,0,3,83.1
2000-08-02 23:00:00,39766,43174,43958.8333333333,44625.0833333333,2000,3,8,31,215,2,23,1,0,0,3,83.1
2000-08-03 00:00:00,36205,39766,42186.6666666667,44076.75,2000,3,8,31,216,3,0,0,0,0,3,81
2000-08-03 01:00:00,33213,30714,34507.3333333333,37435.5833333333,2000,3,8,31,216,3,1,0,0,0,3,81
2000-08-03 02:00:00,31120,33213,33563.5,36572.1666666667,2000,3,8,31,216,3,2,0,0,0,3,81
2000-08-03 03:00:00,29949,31120,32442.6666666667,35641.25,2000,3,8,31,216,3,3,0,0,0,3,81
2000-08-03 04:00:00,29235,29949,31290.1666666667,34639,2000,3,8,31,216,3,4,0,0,0,3,81
2000-08-03 05:00:00,29133,29235,30560.6666666667,33680.75,2000,3,8,31,216,3,5,0,0,0,3,81
2000-08-03 06:00:00,30220,29133,30478.3333333333,32902.6666666667,2000,3,8,31,216,3,6,0,0,0,3,81
2000-08-03 07:00:00,32944,30220,30433.5,32470.4166666667,2000,3,8,31,216,3,7,0,0,0,3,81
2000-08-03 08:00:00,35403,32944,31147.3333333333,32355.4166666667,2000,3,8,31,216,3,8,0,0,0,3,81
2000-08-03 09:00:00,37789,35403,32454,32448.3333333333,2000,3,8,31,216,3,9,0,0,0,3,81
2000-08-03 10:00:00,39344,37789,34138.8333333333,32714.5,2000,3,8,31,216,3,10,0,0,0,3,81
2000-08-03 11:00:00,40823,39344,36087.1666666667,33323.9166666667,2000,3,8,31,216,3,11,1,0,0,3,81
2000-08-03 12:00:00,41775,40823,38013,34245.6666666667,2000,3,8,31,216,3,12,1,0,0,3,81
2000-08-03 13:00:00,42327,41775,39576.8333333333,35005.1666666667,2000,3,8,31,216,3,13,1,0,0,3,81
2000-08-03 14:00:00,42926,42327,40830.6666666667,35989,2000,3,8,31,216,3,14,1,0,0,3,81
2000-08-03 15:00:00,43126,42926,41720.1666666667,37087.0833333333,2000,3,8,31,216,3,15,1,0,0,3,81
2000-08-03 16:00:00,43801,43126,42463,38300.9166666667,2000,3,8,31,216,3,16,1,0,0,3,81
2000-08-03 17:00:00,44179,43801,43022.3333333333,39554.75,2000,3,8,31,216,3,17,1,0,0,3,81
2000-08-03 18:00:00,43836,44179,43365.8333333333,40689.4166666667,2000,3,8,31,216,3,18,1,0,0,3,81
2000-08-03 19:00:00,42484,43836,43392,41484.4166666667,2000,3,8,31,216,3,19,1,0,0,3,81
2000-08-03 20:00:00,41112,42484,43089.6666666667,41960.1666666667,2000,3,8,31,216,3,20,1,0,0,3,81
2000-08-03 21:00:00,40324,41112,42622.6666666667,42171.4166666667,2000,3,8,31,216,3,21,1,0,0,3,81
2000-08-03 22:00:00,39289,40324,41870.6666666667,42166.8333333333,2000,3,8,31,216,3,22,1,0,0,3,81
2000-08-03 23:00:00,36227,39289,40545.3333333333,41783.8333333333,2000,3,8,31,216,3,23,1,0,0,3,81
2000-08-04 00:00:00,33029,36227,38744.1666666667,41055,2000,3,8,31,217,4,0,0,0,0,3,77.1
2000-08-04 01:00:00,30428,27535,30679.6666666667,32145.4166666667,2000,3,8,31,217,4,1,0,0,0,3,77.1
2000-08-04 02:00:00,28619,30428,30070.8333333333,31766.8333333333,2000,3,8,31,217,4,2,0,0,0,3,77.1
2000-08-04 03:00:00,27616,28619,29310.8333333333,31299.0833333333,2000,3,8,31,217,4,3,0,0,0,3,77.1
2000-08-04 04:00:00,26783,27616,28463.3333333333,30735.8333333333,2000,3,8,31,217,4,4,0,0,0,3,77.1
2000-08-04 05:00:00,26733,26783,27952.3333333333,30124.6666666667,2000,3,8,31,217,4,5,0,0,0,3,77.1
2000-08-04 06:00:00,28039,26733,28036.3333333333,29617.4166666667,2000,3,8,31,217,4,6,0,0,0,3,77.1
2000-08-04 07:00:00,30283,28039,28012.1666666667,29345.9166666667,2000,3,8,31,217,4,7,0,0,0,3,77.1
2000-08-04 08:00:00,32810,30283,28710.6666666667,29390.75,2000,3,8,31,217,4,8,0,0,0,3,77.1
2000-08-04 09:00:00,35323,32810,29995.1666666667,29653,2000,3,8,31,217,4,9,0,0,0,3,77.1
2000-08-04 10:00:00,37242,35323,31738.3333333333,30100.8333333333,2000,3,8,31,217,4,10,0,0,0,3,77.1
2000-08-04 11:00:00,38835,37242,33755.3333333333,30853.8333333333,2000,3,8,31,217,4,11,1,0,0,3,77.1
2000-08-04 12:00:00,39612,38835,35684.1666666667,31860.25,2000,3,8,31,217,4,12,1,0,0,3,77.1
2000-08-04 13:00:00,40727,39612,37424.8333333333,32718.5,2000,3,8,31,217,4,13,1,0,0,3,77.1
2000-08-04 14:00:00,41481,40727,38870,33790.3333333333,2000,3,8,31,217,4,14,1,0,0,3,77.1
2000-08-04 15:00:00,41120,41481,39836.1666666667,34915.6666666667,2000,3,8,31,217,4,15,1,0,0,3,77.1
2000-08-04 16:00:00,41262,41120,40506.1666666667,36122.25,2000,3,8,31,217,4,16,1,0,0,3,77.1
2000-08-04 17:00:00,40632,41262,40805.6666666667,37280.5,2000,3,8,31,217,4,17,1,0,0,3,77.1
2000-08-04 18:00:00,39557,40632,40796.5,38240.3333333333,2000,3,8,31,217,4,18,1,0,0,3,77.1
2000-08-04 19:00:00,38131,39557,40363.8333333333,38894.3333333333,2000,3,8,31,217,4,19,1,0,0,3,77.1
2000-08-04 20:00:00,36783,38131,39580.8333333333,39225.4166666667,2000,3,8,31,217,4,20,1,0,0,3,77.1
2000-08-04 21:00:00,36674,36783,38839.8333333333,39338,2000,3,8,31,217,4,21,1,0,0,3,77.1
2000-08-04 22:00:00,36150,36674,37987.8333333333,39247,2000,3,8,31,217,4,22,1,0,0,3,77.1
2000-08-04 23:00:00,33510,36150,36800.8333333333,38803.25,2000,3,8,31,217,4,23,1,0,0,3,77.1
2000-08-05 00:00:00,30714,33510,35327,38061.75,2000,3,8,32,218,5,0,0,1,0,3,76.7
2000-08-05 01:00:00,28259,29494,30790.6666666667,30640.3333333333,2000,3,8,32,218,5,1,0,1,0,3,76.7
2000-08-05 02:00:00,26285,28259,29975.3333333333,30325.9166666667,2000,3,8,32,218,5,2,0,1,0,3,76.7
2000-08-05 03:00:00,24828,26285,28748.8333333333,29890.5833333333,2000,3,8,32,218,5,3,0,1,0,3,76.7
2000-08-05 04:00:00,23854,24828,27329.8333333333,29370.5,2000,3,8,32,218,5,4,0,1,0,3,76.7
2000-08-05 05:00:00,23395,23854,26019.1666666667,28770.9166666667,2000,3,8,32,218,5,5,0,1,0,3,76.7
2000-08-05 06:00:00,23599,23395,25036.6666666667,28146.5833333333,2000,3,8,32,218,5,6,0,1,0,3,76.7
2000-08-05 07:00:00,23746,23599,24284.5,27537.5833333333,2000,3,8,32,218,5,7,0,1,0,3,76.7
2000-08-05 08:00:00,25275,23746,24116.1666666667,27045.75,2000,3,8,32,218,5,8,0,1,0,3,76.7
2000-08-05 09:00:00,27857,25275,24621,26684.9166666667,2000,3,8,32,218,5,9,0,1,0,3,76.7
2000-08-05 10:00:00,30250,27857,25687,26508.4166666667,2000,3,8,32,218,5,10,0,1,0,3,76.7
2000-08-05 11:00:00,31762,30250,27081.5,26550.3333333333,2000,3,8,32,218,5,11,1,1,0,3,76.7
2000-08-05 12:00:00,32710,31762,28600,26818.3333333333,2000,3,8,32,218,5,12,1,1,0,3,76.7
2000-08-05 13:00:00,33045,32710,30149.8333333333,27217.1666666667,2000,3,8,32,218,5,13,1,1,0,3,76.7
2000-08-05 14:00:00,33162,33045,31464.3333333333,27790.25,2000,3,8,32,218,5,14,1,1,0,3,76.7
2000-08-05 15:00:00,33229,33162,32359.6666666667,28490.3333333333,2000,3,8,32,218,5,15,1,1,0,3,76.7
2000-08-05 16:00:00,33542,33229,32908.3333333333,29297.6666666667,2000,3,8,32,218,5,16,1,1,0,3,76.7
2000-08-05 17:00:00,34067,33542,33292.5,30187,2000,3,8,32,218,5,17,1,1,0,3,76.7
2000-08-05 18:00:00,34126,34067,33528.5,31064.25,2000,3,8,32,218,5,18,1,1,0,3,76.7
2000-08-05 19:00:00,33541,34126,33611.1666666667,31880.5,2000,3,8,32,218,5,19,1,1,0,3,76.7
2000-08-05 20:00:00,32272,33541,33462.8333333333,32463.5833333333,2000,3,8,32,218,5,20,1,1,0,3,76.7
2000-08-05 21:00:00,32176,32272,33287.3333333333,32823.5,2000,3,8,32,218,5,21,1,1,0,3,76.7
2000-08-05 22:00:00,31868,32176,33008.3333333333,32958.3333333333,2000,3,8,32,218,5,22,1,1,0,3,76.7
2000-08-05 23:00:00,29799,31868,32297,32794.75,2000,3,8,32,218,5,23,1,1,0,3,76.7
2000-08-06 00:00:00,27535,29799,31198.5,32363.5,2000,3,8,32,219,6,0,0,1,0,3,74.4
2000-08-06 01:00:00,25213,36385,38936.8333333333,43476.1666666667,2000,3,8,32,219,6,1,0,1,0,3,74.4
2000-08-06 02:00:00,23636,25213,35452.3333333333,41473.0833333333,2000,3,8,32,219,6,2,0,1,0,3,74.4
2000-08-06 03:00:00,22610,23636,31820.3333333333,39319.1666666667,2000,3,8,32,219,6,3,0,1,0,3,74.4
2000-08-06 04:00:00,21905,22610,28270.5,37092.4166666667,2000,3,8,32,219,6,4,0,1,0,3,74.4
2000-08-06 05:00:00,21514,21905,25210.5,34818.25,2000,3,8,32,219,6,5,0,1,0,3,74.4
2000-08-06 06:00:00,21522,21514,22733.3333333333,32594.5,2000,3,8,32,219,6,6,0,1,0,3,74.4
2000-08-06 07:00:00,21671,21522,22143,30539.9166666667,2000,3,8,32,219,6,7,0,1,0,3,74.4
2000-08-06 08:00:00,22625,21671,21974.5,28713.4166666667,2000,3,8,32,219,6,8,0,1,0,3,74.4
2000-08-06 09:00:00,24889,22625,22354.3333333333,27087.3333333333,2000,3,8,32,219,6,9,0,1,0,3,74.4
2000-08-06 10:00:00,27023,24889,23207.3333333333,25738.9166666667,2000,3,8,32,219,6,10,0,1,0,3,74.4
2000-08-06 11:00:00,28445,27023,24362.5,24786.5,2000,3,8,32,219,6,11,1,1,0,3,74.4
2000-08-06 12:00:00,29744,28445,25732.8333333333,24233.0833333333,2000,3,8,32,219,6,12,1,1,0,3,74.4
2000-08-06 13:00:00,30061,29744,27131.1666666667,24637.0833333333,2000,3,8,32,219,6,13,1,1,0,3,74.4
2000-08-06 14:00:00,30058,30061,28370,25172.25,2000,3,8,32,219,6,14,1,1,0,3,74.4
2000-08-06 15:00:00,30052,30058,29230.5,25792.4166666667,2000,3,8,32,219,6,15,1,1,0,3,74.4
2000-08-06 16:00:00,30095,30052,29742.5,26474.9166666667,2000,3,8,32,219,6,16,1,1,0,3,74.4
2000-08-06 17:00:00,30590,30095,30100,27231.25,2000,3,8,32,219,6,17,1,1,0,3,74.4
2000-08-06 18:00:00,31091,30590,30324.5,28028.6666666667,2000,3,8,32,219,6,18,1,1,0,3,74.4
2000-08-06 19:00:00,31054,31091,30490,28810.5833333333,2000,3,8,32,219,6,19,1,1,0,3,74.4
2000-08-06 20:00:00,31177,31054,30676.5,29523.25,2000,3,8,32,219,6,20,1,1,0,3,74.4
2000-08-06 21:00:00,32187,31177,31032.3333333333,30131.4166666667,2000,3,8,32,219,6,21,1,1,0,3,74.4
2000-08-06 22:00:00,32368,32187,31411.1666666667,30576.8333333333,2000,3,8,32,219,6,22,1,1,0,3,74.4
2000-08-06 23:00:00,31259,32368,31522.6666666667,30811.3333333333,2000,3,8,32,219,6,23,1,1,0,3,74.4
2000-08-07 00:00:00,29494,31259,31256.5,30790.5,2000,3,8,32,220,7,0,0,0,0,3,84.7
2000-08-07 01:00:00,27682,36959,39991.8333333333,44061.25,2000,3,8,32,220,7,1,0,0,0,3,84.7
2000-08-07 02:00:00,26383,27682,36776.6666666667,42312.4166666667,2000,3,8,32,220,7,2,0,0,0,3,84.7
2000-08-07 03:00:00,25985,26383,33585.5,40464.6666666667,2000,3,8,32,220,7,3,0,0,0,3,84.7
2000-08-07 04:00:00,25869,25985,30558.5,38583.1666666667,2000,3,8,32,220,7,4,0,0,0,3,84.7
2000-08-07 05:00:00,26309,25869,28197.8333333333,36702.1666666667,2000,3,8,32,220,7,5,0,0,0,3,84.7
2000-08-07 06:00:00,28045,26309,26712.1666666667,34991.3333333333,2000,3,8,32,220,7,6,0,0,0,3,84.7
2000-08-07 07:00:00,30806,28045,27232.8333333333,33612.3333333333,2000,3,8,32,220,7,7,0,0,0,3,84.7
2000-08-07 08:00:00,33941,30806,28492.5,32634.5833333333,2000,3,8,32,220,7,8,0,0,0,3,84.7
2000-08-07 09:00:00,37112,33941,30347,31966.25,2000,3,8,32,220,7,9,0,0,0,3,84.7
2000-08-07 10:00:00,39933,37112,32691,31624.75,2000,3,8,32,220,7,10,0,0,0,3,84.7
2000-08-07 11:00:00,42411,39933,35374.6666666667,31786.25,2000,3,8,32,220,7,11,1,0,0,3,84.7
2000-08-07 12:00:00,44886,42411,38181.5,32446.8333333333,2000,3,8,32,220,7,12,1,0,0,3,84.7
2000-08-07 13:00:00,46417,44886,40783.3333333333,34008.0833333333,2000,3,8,32,220,7,13,1,0,0,3,84.7
2000-08-07 14:00:00,47673,46417,43072,35782.25,2000,3,8,32,220,7,14,1,0,0,3,84.7
2000-08-07 15:00:00,48457,47673,44962.8333333333,37654.9166666667,2000,3,8,32,220,7,15,1,0,0,3,84.7
2000-08-07 16:00:00,48626,48457,46411.6666666667,39551.3333333333,2000,3,8,32,220,7,16,1,0,0,3,84.7
2000-08-07 17:00:00,48804,48626,47477.1666666667,41425.9166666667,2000,3,8,32,220,7,17,1,0,0,3,84.7
2000-08-07 18:00:00,48207,48804,48030.6666666667,43106.0833333333,2000,3,8,32,220,7,18,1,0,0,3,84.7
2000-08-07 19:00:00,46326,48207,48015.5,44399.4166666667,2000,3,8,32,220,7,19,1,0,0,3,84.7
2000-08-07 20:00:00,44543,46326,47493.8333333333,45282.9166666667,2000,3,8,32,220,7,20,1,0,0,3,84.7
2000-08-07 21:00:00,44402,44543,46818,45890.4166666667,2000,3,8,32,220,7,21,1,0,0,3,84.7
2000-08-07 22:00:00,43204,44402,45914.3333333333,46163,2000,3,8,32,220,7,22,1,0,0,3,84.7
2000-08-07 23:00:00,39874,43204,44426,45951.5833333333,2000,3,8,32,220,7,23,1,0,0,3,84.7
2000-08-08 00:00:00,36385,39874,42455.6666666667,45243.1666666667,2000,3,8,32,221,8,0,0,0,0,3,83.7
2000-08-08 01:00:00,33128,37069,41107,44921.1666666667,2000,3,8,32,221,8,1,0,0,0,3,83.7
2000-08-08 02:00:00,31302,33128,38657,43525.5833333333,2000,3,8,32,221,8,2,0,0,0,3,83.7
2000-08-08 03:00:00,30029,31302,36054.5,41967.1666666667,2000,3,8,32,221,8,3,0,0,0,3,83.7
2000-08-08 04:00:00,29270,30029,33579.8333333333,40297,2000,3,8,32,221,8,4,0,0,0,3,83.7
2000-08-08 05:00:00,29161,29270,31659.8333333333,38605.25,2000,3,8,32,221,8,5,0,0,0,3,83.7
2000-08-08 06:00:00,30391,29161,30546.8333333333,37037.6666666667,2000,3,8,32,221,8,6,0,0,0,3,83.7
2000-08-08 07:00:00,32715,30391,30478,35792.5,2000,3,8,32,221,8,7,0,0,0,3,83.7
2000-08-08 08:00:00,35656,32715,31203.6666666667,34930.3333333333,2000,3,8,32,221,8,8,0,0,0,3,83.7
2000-08-08 09:00:00,38768,35656,32660.1666666667,34357.3333333333,2000,3,8,32,221,8,9,0,0,0,3,83.7
2000-08-08 10:00:00,41302,38768,34665.5,34122.6666666667,2000,3,8,32,221,8,10,0,0,0,3,83.7
2000-08-08 11:00:00,43671,41302,37083.8333333333,34371.8333333333,2000,3,8,32,221,8,11,1,0,0,3,83.7
2000-08-08 12:00:00,45504,43671,39602.6666666667,35074.75,2000,3,8,32,221,8,12,1,0,0,3,83.7
2000-08-08 13:00:00,46345,45504,41874.3333333333,36176.1666666667,2000,3,8,32,221,8,13,1,0,0,3,83.7
2000-08-08 14:00:00,47369,46345,43826.5,37515.0833333333,2000,3,8,32,221,8,14,1,0,0,3,83.7
2000-08-08 15:00:00,48158,47369,45391.5,39025.8333333333,2000,3,8,32,221,8,15,1,0,0,3,83.7
2000-08-08 16:00:00,48447,48158,46582.3333333333,40623.9166666667,2000,3,8,32,221,8,16,1,0,0,3,83.7
2000-08-08 17:00:00,48881,48447,47450.6666666667,42267.25,2000,3,8,32,221,8,17,1,0,0,3,83.7
2000-08-08 18:00:00,48575,48881,47962.5,43782.5833333333,2000,3,8,32,221,8,18,1,0,0,3,83.7
2000-08-08 19:00:00,47354,48575,48130.6666666667,45002.5,2000,3,8,32,221,8,19,1,0,0,3,83.7
2000-08-08 20:00:00,45674,47354,47848.1666666667,45837.3333333333,2000,3,8,32,221,8,20,1,0,0,3,83.7
2000-08-08 21:00:00,45132,45674,47343.8333333333,46367.6666666667,2000,3,8,32,221,8,21,1,0,0,3,83.7
2000-08-08 22:00:00,44031,45132,46607.8333333333,46595.0833333333,2000,3,8,32,221,8,22,1,0,0,3,83.7
2000-08-08 23:00:00,40473,44031,45206.5,46328.5833333333,2000,3,8,32,221,8,23,1,0,0,3,83.7
2000-08-09 00:00:00,36959,40473,43270.5,45616.5,2000,3,8,32,222,9,0,0,0,0,3,83.4
2000-08-09 01:00:00,34008,34994,39482.8333333333,42983.8333333333,2000,3,8,32,222,9,1,0,0,0,3,83.4
2000-08-09 02:00:00,32234,34008,37580.8333333333,41843.0833333333,2000,3,8,32,222,9,2,0,0,0,3,83.4
2000-08-09 03:00:00,31067,32234,35507.1666666667,40560.75,2000,3,8,32,222,9,3,0,0,0,3,83.4
2000-08-09 04:00:00,30436,31067,33557.8333333333,39179.6666666667,2000,3,8,32,222,9,4,0,0,0,3,83.4
2000-08-09 05:00:00,30554,30436,32215.5,37796.75,2000,3,8,32,222,9,5,0,0,0,3,83.4
2000-08-09 06:00:00,31744,30554,31673.8333333333,36533.25,2000,3,8,32,222,9,6,0,0,0,3,83.4
2000-08-09 07:00:00,34135,31744,31695,35588.9166666667,2000,3,8,32,222,9,7,0,0,0,3,83.4
2000-08-09 08:00:00,36666,34135,32433.6666666667,35007.25,2000,3,8,32,222,9,8,0,0,0,3,83.4
2000-08-09 09:00:00,38833,36666,33728,34617.5833333333,2000,3,8,32,222,9,9,0,0,0,3,83.4
2000-08-09 10:00:00,41076,38833,35501.3333333333,34529.5833333333,2000,3,8,32,222,9,10,0,0,0,3,83.4
2000-08-09 11:00:00,43636,41076,37681.6666666667,34948.5833333333,2000,3,8,32,222,9,11,1,0,0,3,83.4
2000-08-09 12:00:00,45599,43636,39990.8333333333,35832.3333333333,2000,3,8,32,222,9,12,1,0,0,3,83.4
2000-08-09 13:00:00,46835,45599,42107.5,36901.25,2000,3,8,32,222,9,13,1,0,0,3,83.4
2000-08-09 14:00:00,48049,46835,44004.6666666667,38219.1666666667,2000,3,8,32,222,9,14,1,0,0,3,83.4
2000-08-09 15:00:00,48730,48049,45654.1666666667,39691.0833333333,2000,3,8,32,222,9,15,1,0,0,3,83.4
2000-08-09 16:00:00,49312,48730,47026.8333333333,41264.0833333333,2000,3,8,32,222,9,16,1,0,0,3,83.4
2000-08-09 17:00:00,49462,49312,47997.8333333333,42839.75,2000,3,8,32,222,9,17,1,0,0,3,83.4
2000-08-09 18:00:00,49202,49462,48598.3333333333,44294.5833333333,2000,3,8,32,222,9,18,1,0,0,3,83.4
2000-08-09 19:00:00,47657,49202,48735.3333333333,45421.4166666667,2000,3,8,32,222,9,19,1,0,0,3,83.4
2000-08-09 20:00:00,46002,47657,48394.1666666667,46199.4166666667,2000,3,8,32,222,9,20,1,0,0,3,83.4
2000-08-09 21:00:00,45644,46002,47879.8333333333,46767,2000,3,8,32,222,9,21,1,0,0,3,83.4
2000-08-09 22:00:00,44118,45644,47014.1666666667,47020.5,2000,3,8,32,222,9,22,1,0,0,3,83.4
2000-08-09 23:00:00,40681,44118,45550.6666666667,46774.25,2000,3,8,32,222,9,23,1,0,0,3,83.4
2000-08-10 00:00:00,37069,40681,43528.5,46063.4166666667,2000,3,8,32,223,10,0,0,0,0,3,83.6
2000-08-10 01:00:00,33851,31319,35433.8333333333,39001.9166666667,2000,3,8,32,223,10,1,0,0,0,3,83.6
2000-08-10 02:00:00,31947,33851,34389.1666666667,38018.9166666667,2000,3,8,32,223,10,2,0,0,0,3,83.6
2000-08-10 03:00:00,30753,31947,33178.8333333333,36956.75,2000,3,8,32,223,10,3,0,0,0,3,83.6
2000-08-10 04:00:00,29924,30753,31984.5,35853,2000,3,8,32,223,10,4,0,0,0,3,83.6
2000-08-10 05:00:00,29647,29924,31240.1666666667,34750.1666666667,2000,3,8,32,223,10,5,0,0,0,3,83.6
2000-08-10 06:00:00,30739,29647,31143.5,33815.25,2000,3,8,32,223,10,6,0,0,0,3,83.6
2000-08-10 07:00:00,32839,30739,30974.8333333333,33204.3333333333,2000,3,8,32,223,10,7,0,0,0,3,83.6
2000-08-10 08:00:00,35300,32839,31533.6666666667,32961.4166666667,2000,3,8,32,223,10,8,0,0,0,3,83.6
2000-08-10 09:00:00,37810,35300,32709.8333333333,32944.3333333333,2000,3,8,32,223,10,9,0,0,0,3,83.6
2000-08-10 10:00:00,40024,37810,34393.1666666667,33188.8333333333,2000,3,8,32,223,10,10,0,0,0,3,83.6
2000-08-10 11:00:00,41922,40024,36439,33839.5833333333,2000,3,8,32,223,10,11,1,0,0,3,83.6
2000-08-10 12:00:00,43377,41922,38545.3333333333,34844.4166666667,2000,3,8,32,223,10,12,1,0,0,3,83.6
2000-08-10 13:00:00,44668,43377,40516.8333333333,35745.8333333333,2000,3,8,32,223,10,13,1,0,0,3,83.6
2000-08-10 14:00:00,45923,44668,42287.3333333333,36910.5,2000,3,8,32,223,10,14,1,0,0,3,83.6
2000-08-10 15:00:00,46455,45923,43728.1666666667,38219,2000,3,8,32,223,10,15,1,0,0,3,83.6
2000-08-10 16:00:00,47009,46455,44892.3333333333,39642.75,2000,3,8,32,223,10,16,1,0,0,3,83.6
2000-08-10 17:00:00,47149,47009,45763.5,41101.25,2000,3,8,32,223,10,17,1,0,0,3,83.6
2000-08-10 18:00:00,46906,47149,46351.6666666667,42448.5,2000,3,8,32,223,10,18,1,0,0,3,83.6
2000-08-10 19:00:00,45467,46906,46484.8333333333,43500.8333333333,2000,3,8,32,223,10,19,1,0,0,3,83.6
2000-08-10 20:00:00,43646,45467,46105.3333333333,44196.3333333333,2000,3,8,32,223,10,20,1,0,0,3,83.6
2000-08-10 21:00:00,43509,43646,45614.3333333333,44671.25,2000,3,8,32,223,10,21,1,0,0,3,83.6
2000-08-10 22:00:00,42132,43509,44801.5,44846.9166666667,2000,3,8,32,223,10,22,1,0,0,3,83.6
2000-08-10 23:00:00,38608,42132,43378,44570.75,2000,3,8,32,223,10,23,1,0,0,3,83.6
2000-08-11 00:00:00,34994,38608,41392.6666666667,43872.1666666667,2000,3,8,32,224,11,0,0,0,0,3,80.3
2000-08-11 01:00:00,32059,26422,29634.6666666667,30971.5833333333,2000,3,8,32,224,11,1,0,0,0,3,80.3
2000-08-11 02:00:00,30089,32059,29610.3333333333,30707,2000,3,8,32,224,11,2,0,0,0,3,80.3
2000-08-11 03:00:00,28794,30089,29307.8333333333,30363.75,2000,3,8,32,224,11,3,0,0,0,3,80.3
2000-08-11 04:00:00,27919,28794,28949,29984.5,2000,3,8,32,224,11,4,0,0,0,3,80.3
2000-08-11 05:00:00,27892,27919,28862.5,29620.75,2000,3,8,32,224,11,5,0,0,0,3,80.3
2000-08-11 06:00:00,28931,27892,29280.6666666667,29375.3333333333,2000,3,8,32,224,11,6,0,0,0,3,80.3
2000-08-11 07:00:00,31044,28931,29111.5,29373.0833333333,2000,3,8,32,224,11,7,0,0,0,3,80.3
2000-08-11 08:00:00,33749,31044,29721.5,29665.9166666667,2000,3,8,32,224,11,8,0,0,0,3,80.3
2000-08-11 09:00:00,36745,33749,31046.6666666667,30177.25,2000,3,8,32,224,11,9,0,0,0,3,80.3
2000-08-11 10:00:00,39032,36745,32898.8333333333,30923.9166666667,2000,3,8,32,224,11,10,0,0,0,3,80.3
2000-08-11 11:00:00,41341,39032,35140.3333333333,32001.4166666667,2000,3,8,32,224,11,11,1,0,0,3,80.3
2000-08-11 12:00:00,42784,41341,37449.1666666667,33364.9166666667,2000,3,8,32,224,11,12,1,0,0,3,80.3
2000-08-11 13:00:00,43322,42784,39495.5,34303.5,2000,3,8,32,224,11,13,1,0,0,3,80.3
2000-08-11 14:00:00,43743,43322,41161.1666666667,35441.3333333333,2000,3,8,32,224,11,14,1,0,0,3,80.3
2000-08-11 15:00:00,43499,43743,42286.8333333333,36666.75,2000,3,8,32,224,11,15,1,0,0,3,80.3
2000-08-11 16:00:00,43169,43499,42976.3333333333,37937.5833333333,2000,3,8,32,224,11,16,1,0,0,3,80.3
2000-08-11 17:00:00,42881,43169,43233,39186.6666666667,2000,3,8,32,224,11,17,1,0,0,3,80.3
2000-08-11 18:00:00,41958,42881,43095.3333333333,40272.25,2000,3,8,32,224,11,18,1,0,0,3,80.3
2000-08-11 19:00:00,40170,41958,42570,41032.75,2000,3,8,32,224,11,19,1,0,0,3,80.3
2000-08-11 20:00:00,38215,40170,41648.6666666667,41404.9166666667,2000,3,8,32,224,11,20,1,0,0,3,80.3
2000-08-11 21:00:00,38015,38215,40734.6666666667,41510.75,2000,3,8,32,224,11,21,1,0,0,3,80.3
